0.0176144 0.00124335 0.00520584 0.00299017 
0.00124335 0.0192945 -0.00281686 0.0132998 
0.00520584 -0.00281686 0.0477018 0.00169754 
0.00299017 0.0132998 0.00169754 0.0282051 
